link,region,price_pcm,type,bedrooms,bathrooms
https://www.rightmove.co.uk/properties/161038151#/,North West,1950,Flat,1,1
https://www.rightmove.co.uk/properties/157122506#/,North West,6000,Flat,3,2
https://www.rightmove.co.uk/properties/161142263#/,North West,3300,Apartment,3,1
https://www.rightmove.co.uk/properties/161142131#/,North West,2995,Flat,3,1
https://www.rightmove.co.uk/properties/161142056#/,North West,1695,Studio,,1
https://www.rightmove.co.uk/properties/161141993#/,North West,2100,Apartment,2,1
https://www.rightmove.co.uk/properties/161141975#/,North West,2608,Flat,2,1
https://www.rightmove.co.uk/properties/160267226#/,North West,1900,Apartment,2,2
https://www.rightmove.co.uk/properties/159806663#/,North West,2050,Flat,3,1
https://www.rightmove.co.uk/properties/161140910#/,North West,10000,Apartment,3,2
https://www.rightmove.co.uk/properties/161141228#/,North West,7500,Apartment,2,1
https://www.rightmove.co.uk/properties/160661207#/,North West,1595,Flat,,
https://www.rightmove.co.uk/properties/161140667#/,North West,3250,Apartment,2,2
https://www.rightmove.co.uk/properties/161140487#/,North West,2250,Apartment,1,1
https://www.rightmove.co.uk/properties/161138810#/,North West,4000,Flat,2,2
https://www.rightmove.co.uk/properties/161138636#/,North West,2000,Flat,1,1
https://www.rightmove.co.uk/properties/158784104#/,North West,1950,Ground Flat,1,1
https://www.rightmove.co.uk/properties/161138429#/,North West,3795,Flat,3,1
https://www.rightmove.co.uk/properties/160210091#/,North West,2145,Apartment,1,1
https://www.rightmove.co.uk/properties/161138384#/,North West,2750,Flat,2,2
https://www.rightmove.co.uk/properties/161138309#/,North West,2385,Flat,1,1
https://www.rightmove.co.uk/properties/161138252#/,North West,6998,Flat,4,2
https://www.rightmove.co.uk/properties/161138216#/,North West,2100,Flat,,1
https://www.rightmove.co.uk/properties/155906813#/,North West,3900,Flat,2,2
https://www.rightmove.co.uk/properties/161138015#/,North West,1800,Flat,1,1
https://www.rightmove.co.uk/properties/161137958#/,North West,4800,Flat,4,2
https://www.rightmove.co.uk/properties/161137355#/,North West,995,Studio,,1
https://www.rightmove.co.uk/properties/161137676#/,North West,2650,Flat,2,1
https://www.rightmove.co.uk/properties/160127834#/,North West,2900,Apartment,2,2
https://www.rightmove.co.uk/properties/161136758#/,North West,1650,Apartment,,1
https://www.rightmove.co.uk/properties/161136695#/,North West,1150,Studio,,1
https://www.rightmove.co.uk/properties/160535135#/,North West,2000,Flat,2,
https://www.rightmove.co.uk/properties/161136509#/,North West,1795,Flat,,1
https://www.rightmove.co.uk/properties/161136038#/,North West,2050,Flat,1,1
https://www.rightmove.co.uk/properties/161135819#/,North West,1850,Flat,1,1
https://www.rightmove.co.uk/properties/161135924#/,North West,1995,Flat,1,1
https://www.rightmove.co.uk/properties/150155126#/,North West,3952,Apartment,3,
https://www.rightmove.co.uk/properties/160103336#/,North West,2150,Apartment,2,1
https://www.rightmove.co.uk/properties/161135174#/,North West,2800,Flat,2,
https://www.rightmove.co.uk/properties/102016559#/,North West,3300,Flat,2,2
https://www.rightmove.co.uk/properties/160753658#/,North West,3100,Flat,3,2
https://www.rightmove.co.uk/properties/161134790#/,North West,2097,Flat,1,1
https://www.rightmove.co.uk/properties/161134604#/,North West,2500,Penthouse,2,2
https://www.rightmove.co.uk/properties/160971959#/,North West,2160,Studio,,1
https://www.rightmove.co.uk/properties/161134343#/,North West,5199,Flat,4,1
https://www.rightmove.co.uk/properties/160658354#/,North West,2000,Flat,2,2
https://www.rightmove.co.uk/properties/158886167#/,North West,2700,Ground Flat,2,1
https://www.rightmove.co.uk/properties/158886131#/,North West,2800,Flat,2,
https://www.rightmove.co.uk/properties/161134133#/,North West,1750,Apartment,2,1
https://www.rightmove.co.uk/properties/87115206#/,North West,1700,Flat,3,1
https://www.rightmove.co.uk/properties/161133620#/,North West,4481,Apartment,4,3
https://www.rightmove.co.uk/properties/161133122#/,North West,4983,Apartment,4,2
https://www.rightmove.co.uk/properties/161132165#/,North West,1150,Studio,,
https://www.rightmove.co.uk/properties/161132783#/,North West,2900,Apartment,2,2
https://www.rightmove.co.uk/properties/161132672#/,North West,3000,Apartment,2,1
https://www.rightmove.co.uk/properties/161130629#/,North West,2044,Studio,,1
https://www.rightmove.co.uk/properties/161131409#/,North West,3656,Apartment,3,2
https://www.rightmove.co.uk/properties/161131319#/,North West,1964,Apartment,,1
https://www.rightmove.co.uk/properties/161131283#/,North West,2245,Apartment,2,2
https://www.rightmove.co.uk/properties/161131151#/,North West,2000,Flat,1,1
https://www.rightmove.co.uk/properties/161131106#/,North West,2268,Flat,1,1
https://www.rightmove.co.uk/properties/161131031#/,North West,1900,Apartment,2,1
https://www.rightmove.co.uk/properties/161131019#/,North West,3545,Apartment,3,2
https://www.rightmove.co.uk/properties/161130944#/,North West,3751,Apartment,3,3
https://www.rightmove.co.uk/properties/161130917#/,North West,1400,Studio,,1
https://www.rightmove.co.uk/properties/161130887#/,North West,2125,Apartment,1,1
https://www.rightmove.co.uk/properties/161132042#/,North West,2420,Apartment,2,2
https://www.rightmove.co.uk/properties/161130743#/,North West,2424,Apartment,1,1
https://www.rightmove.co.uk/properties/161132096#/,North West,2420,Apartment,2,2
https://www.rightmove.co.uk/properties/161130647#/,North West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/161130578#/,North West,2215,Flat,2,2
https://www.rightmove.co.uk/properties/161130509#/,North West,2941,Apartment,2,2
https://www.rightmove.co.uk/properties/161130458#/,North West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/161130401#/,North West,4050,Flat,4,
https://www.rightmove.co.uk/properties/161130353#/,North West,2900,Flat,3,2
https://www.rightmove.co.uk/properties/161130191#/,North West,2888,Flat,2,1
https://www.rightmove.co.uk/properties/161130125#/,North West,2500,Apartment,2,2
https://www.rightmove.co.uk/properties/161130068#/,North West,2300,Flat,2,2
https://www.rightmove.co.uk/properties/161129984#/,North West,1900,Flat,1,1
https://www.rightmove.co.uk/properties/161129933#/,North West,1600,Flat,2,1
https://www.rightmove.co.uk/properties/161129894#/,North West,1800,Apartment,2,1
https://www.rightmove.co.uk/properties/161129870#/,North West,1800,Flat,1,1
https://www.rightmove.co.uk/properties/160118189#/,North West,2500,Flat,3,1
https://www.rightmove.co.uk/properties/154292204#/,North West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/161129267#/,North West,1899,Studio,,1
https://www.rightmove.co.uk/properties/161129213#/,North West,1699,Studio,,1
https://www.rightmove.co.uk/properties/160270505#/,North West,1749,Apartment,1,1
https://www.rightmove.co.uk/properties/159979700#/,North West,2000,Apartment,2,1
https://www.rightmove.co.uk/properties/161128325#/,North West,1500,Studio,,1
https://www.rightmove.co.uk/properties/159137129#/,North West,2100,Apartment,2,1
https://www.rightmove.co.uk/properties/161126993#/,North West,1798,Apartment,1,1
https://www.rightmove.co.uk/properties/159318791#/,North West,2817,Flat,3,
https://www.rightmove.co.uk/properties/161125772#/,North West,2340,Apartment,2,1
https://www.rightmove.co.uk/properties/161165399#/,North West,4162,Apartment,4,4
https://www.rightmove.co.uk/properties/161125112#/,North West,2652,Apartment,2,1
https://www.rightmove.co.uk/properties/161124662#/,North West,2696,Apartment,2,
https://www.rightmove.co.uk/properties/161124521#/,North West,2578,Apartment,1,1
https://www.rightmove.co.uk/properties/161124533#/,North West,3791,Apartment,3,
https://www.rightmove.co.uk/properties/161124404#/,North West,5850,Flat,4,2
https://www.rightmove.co.uk/properties/161124272#/,North West,2050,Apartment,2,2
https://www.rightmove.co.uk/properties/160637210#/,North West,3300,Flat,3,2
https://www.rightmove.co.uk/properties/161123801#/,North West,1300,Flat,,1
https://www.rightmove.co.uk/properties/158696375#/,North West,1100,Studio,,1
https://www.rightmove.co.uk/properties/160399766#/,North West,3034,Flat,2,2
https://www.rightmove.co.uk/properties/160116035#/,North West,1499,Flat,,1
https://www.rightmove.co.uk/properties/160827296#/,North West,1700,Flat,2,1
https://www.rightmove.co.uk/properties/160676297#/,North West,1751,Flat,2,1
https://www.rightmove.co.uk/properties/155853515#/,North West,2400,Flat,2,1
https://www.rightmove.co.uk/properties/161122964#/,North West,3000,Apartment,1,1
https://www.rightmove.co.uk/properties/161122550#/,North West,1300,Studio,,
https://www.rightmove.co.uk/properties/159775364#/,North West,2700,Flat,3,1
https://www.rightmove.co.uk/properties/161122343#/,North West,3700,Apartment,3,2
https://www.rightmove.co.uk/properties/160220237#/,North West,2500,Apartment,1,1
https://www.rightmove.co.uk/properties/161121455#/,North West,2850,Apartment,2,2
https://www.rightmove.co.uk/properties/161121287#/,North West,760,Flat Share,1,2
https://www.rightmove.co.uk/properties/161121260#/,North West,2000,Flat,1,1
https://www.rightmove.co.uk/properties/161120999#/,North West,3000,Flat,2,1
https://www.rightmove.co.uk/properties/161120939#/,North West,2275,Flat,2,1
https://www.rightmove.co.uk/properties/160618601#/,North West,1850,Apartment,1,1
https://www.rightmove.co.uk/properties/159291821#/,North West,2300,Flat,2,1
https://www.rightmove.co.uk/properties/160568504#/,North West,2750,Apartment,3,3
https://www.rightmove.co.uk/properties/161120540#/,North West,1746,Flat,2,1
https://www.rightmove.co.uk/properties/161120483#/,North West,1550,Flat,1,1
https://www.rightmove.co.uk/properties/161120354#/,North West,2450,Studio,,1
https://www.rightmove.co.uk/properties/160548074#/,North West,1500,Flat,1,1
https://www.rightmove.co.uk/properties/145162406#/,North West,1100,Apartment,,
https://www.rightmove.co.uk/properties/160622873#/,North West,1900,Flat,2,2
https://www.rightmove.co.uk/properties/161119118#/,North West,1850,Flat,1,1
https://www.rightmove.co.uk/properties/161119064#/,North West,2250,Flat,2,2
https://www.rightmove.co.uk/properties/160818230#/,North West,2450,Apartment,2,2
https://www.rightmove.co.uk/properties/160369271#/,North West,2475,Flat,3,1
https://www.rightmove.co.uk/properties/158838197#/,North West,4750,Flat,2,2
https://www.rightmove.co.uk/properties/161117237#/,North West,3500,Flat,2,2
https://www.rightmove.co.uk/properties/161117189#/,North West,2575,Apartment,3,1
https://www.rightmove.co.uk/properties/161117081#/,North West,1600,Studio,,1
https://www.rightmove.co.uk/properties/161095148#/,North West,2500,Flat,3,1
https://www.rightmove.co.uk/properties/161116382#/,North West,2450,Apartment,2,2
https://www.rightmove.co.uk/properties/161116322#/,North West,2300,Flat,3,1
https://www.rightmove.co.uk/properties/160481225#/,North West,1650,Studio,,1
https://www.rightmove.co.uk/properties/160612064#/,North West,1750,Flat,2,1
https://www.rightmove.co.uk/properties/161115629#/,North West,1846,Apartment,1,1
https://www.rightmove.co.uk/properties/161115332#/,North West,1850,Flat,1,1
https://www.rightmove.co.uk/properties/157973570#/,North West,2000,Apartment,1,1
https://www.rightmove.co.uk/properties/160966898#/,North West,6500,Apartment,3,2
https://www.rightmove.co.uk/properties/85368807#/,North West,2050,Apartment,2,2
https://www.rightmove.co.uk/properties/161114741#/,North West,2396,Flat,3,
https://www.rightmove.co.uk/properties/160624148#/,North West,1600,Flat,2,1
https://www.rightmove.co.uk/properties/161114435#/,North West,2250,Apartment,2,1
https://www.rightmove.co.uk/properties/161114360#/,North West,3950,Flat,4,1
https://www.rightmove.co.uk/properties/161110310#/,North West,2180,Flat,2,1
https://www.rightmove.co.uk/properties/161114051#/,North West,3250,Apartment,2,2
https://www.rightmove.co.uk/properties/161113991#/,North West,2300,Flat,2,2
https://www.rightmove.co.uk/properties/161113763#/,North West,1000,Studio,,1
https://www.rightmove.co.uk/properties/161113691#/,North West,4311,Flat,2,1
https://www.rightmove.co.uk/properties/161113631#/,North West,10508,Flat,4,3
https://www.rightmove.co.uk/properties/161112722#/,North West,900,Studio,,1
https://www.rightmove.co.uk/properties/160933319#/,North West,2100,Apartment,2,2
https://www.rightmove.co.uk/properties/161113259#/,North West,1650,Flat,1,1
https://www.rightmove.co.uk/properties/161113124#/,North West,1800,Studio,,1
https://www.rightmove.co.uk/properties/161113115#/,North West,1895,Flat,2,1
https://www.rightmove.co.uk/properties/161113088#/,North West,4200,Flat,4,1
https://www.rightmove.co.uk/properties/161112746#/,North West,1750,Apartment,2,1
https://www.rightmove.co.uk/properties/161112578#/,North West,1550,Flat,,1
https://www.rightmove.co.uk/properties/161112551#/,North West,4312,Flat,4,3
https://www.rightmove.co.uk/properties/161112485#/,North West,4000,Apartment,4,1
https://www.rightmove.co.uk/properties/161165801#/,North West,2750,Apartment,3,2
https://www.rightmove.co.uk/properties/159929837#/,North West,2750,Apartment,3,2
https://www.rightmove.co.uk/properties/160397159#/,North West,2590,Flat,4,1
https://www.rightmove.co.uk/properties/159832094#/,North West,4500,Apartment,3,3
https://www.rightmove.co.uk/properties/161111858#/,North West,2300,Flat,2,
https://www.rightmove.co.uk/properties/161111426#/,North West,2250,Flat,2,1
https://www.rightmove.co.uk/properties/161065415#/,North West,1650,Flat,2,1
https://www.rightmove.co.uk/properties/159836387#/,North West,1248,Studio,,1
https://www.rightmove.co.uk/properties/161110862#/,North West,2995,Apartment,3,2
https://www.rightmove.co.uk/properties/161111246#/,North West,3250,Apartment,2,1
https://www.rightmove.co.uk/properties/160504733#/,North West,2500,Apartment,2,2
https://www.rightmove.co.uk/properties/160044740#/,North West,1950,Flat,3,1
https://www.rightmove.co.uk/properties/161108816#/,North West,5850,Ground Flat,3,3
https://www.rightmove.co.uk/properties/161110169#/,North West,2850,Flat,2,2
https://www.rightmove.co.uk/properties/160206455#/,North West,2995,Flat,3,1
https://www.rightmove.co.uk/properties/161109929#/,North West,2200,Apartment,2,1
https://www.rightmove.co.uk/properties/161109917#/,North West,2160,Apartment,2,2
https://www.rightmove.co.uk/properties/161109842#/,North West,1820,Apartment,1,1
https://www.rightmove.co.uk/properties/159751427#/,North West,2500,Apartment,1,1
https://www.rightmove.co.uk/properties/161109797#/,North West,1640,Studio,,1
https://www.rightmove.co.uk/properties/159751349#/,North West,2750,Apartment,2,1
https://www.rightmove.co.uk/properties/161109569#/,North West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/160131536#/,North West,2400,Apartment,1,1
https://www.rightmove.co.uk/properties/160648511#/,North West,1295,Flat,1,1
https://www.rightmove.co.uk/properties/159513392#/,North West,2708,Apartment,1,1
https://www.rightmove.co.uk/properties/161108612#/,North West,2254,Flat,1,1
https://www.rightmove.co.uk/properties/160493423#/,North West,2600,Flat,3,2
https://www.rightmove.co.uk/properties/159957593#/,North West,2925,Flat,1,1
https://www.rightmove.co.uk/properties/161109797#/,North West,1640,Studio,,1
https://www.rightmove.co.uk/properties/161108342#/,North West,14650,Apartment,3,3
https://www.rightmove.co.uk/properties/161108276#/,North West,2651,Flat,2,1
https://www.rightmove.co.uk/properties/161107838#/,North West,3126,Flat,3,2
https://www.rightmove.co.uk/properties/161107604#/,North West,8753,Apartment,3,3
https://www.rightmove.co.uk/properties/161107490#/,North West,2772,Flat,2,1
https://www.rightmove.co.uk/properties/161107460#/,North West,8753,Apartment,3,3
https://www.rightmove.co.uk/properties/161107376#/,North West,1456,Flat,1,1
https://www.rightmove.co.uk/properties/161107280#/,North West,1400,Flat,1,1
https://www.rightmove.co.uk/properties/161107193#/,North West,2121,Flat,1,1
https://www.rightmove.co.uk/properties/161106617#/,North West,1837,Flat,,1
https://www.rightmove.co.uk/properties/160550816#/,North West,1500,Studio,,1
https://www.rightmove.co.uk/properties/161105888#/,North West,1979,Flat,,1
https://www.rightmove.co.uk/properties/161105318#/,North West,3150,Apartment,2,2
https://www.rightmove.co.uk/properties/161105255#/,North West,1235,Studio,,1
https://www.rightmove.co.uk/properties/161105267#/,North West,1499,Studio,,1
https://www.rightmove.co.uk/properties/160741157#/,North West,2000,Flat,2,1
https://www.rightmove.co.uk/properties/161132096#/,North West,2420,Apartment,2,2
https://www.rightmove.co.uk/properties/161104979#/,North West,4162,Apartment,4,4
https://www.rightmove.co.uk/properties/161104886#/,North West,1475,Apartment,1,1
https://www.rightmove.co.uk/properties/161104877#/,North West,1500,Studio,,1
https://www.rightmove.co.uk/properties/161104787#/,North West,3012,Flat,1,1
https://www.rightmove.co.uk/properties/161104748#/,North West,3208,Apartment,3,2
https://www.rightmove.co.uk/properties/161104715#/,North West,2038,Apartment,1,1
https://www.rightmove.co.uk/properties/161104682#/,North West,1989,Apartment,,1
https://www.rightmove.co.uk/properties/155262497#/,North West,2375,Flat,2,2
https://www.rightmove.co.uk/properties/161104622#/,North West,1995,Apartment,1,1
https://www.rightmove.co.uk/properties/161049998#/,North West,4200,Flat,2,2
https://www.rightmove.co.uk/properties/161104442#/,North West,2723,Apartment,2,2
https://www.rightmove.co.uk/properties/159046934#/,North West,1650,Flat,2,1
https://www.rightmove.co.uk/properties/161104358#/,North West,3421,Flat,3,2
https://www.rightmove.co.uk/properties/161104355#/,North West,4236,Apartment,4,4
https://www.rightmove.co.uk/properties/161104322#/,North West,2334,Apartment,1,1
https://www.rightmove.co.uk/properties/161104241#/,North West,2018,Studio,,1
https://www.rightmove.co.uk/properties/161104229#/,North West,1550,Flat,1,1
https://www.rightmove.co.uk/properties/159918764#/,North West,2050,Flat,1,1
https://www.rightmove.co.uk/properties/161103899#/,North West,1950,Apartment,2,2
https://www.rightmove.co.uk/properties/161101073#/,North West,2200,Flat,2,1
https://www.rightmove.co.uk/properties/161103710#/,North West,8000,Flat,3,2
https://www.rightmove.co.uk/properties/161103707#/,North West,6000,Flat,3,2
https://www.rightmove.co.uk/properties/161103491#/,North West,6500,Flat,2,2
https://www.rightmove.co.uk/properties/161101316#/,North West,1150,Flat Share,1,1
https://www.rightmove.co.uk/properties/161100059#/,North West,3900,Apartment,1,1
https://www.rightmove.co.uk/properties/161100035#/,North West,2500,Flat,2,1
https://www.rightmove.co.uk/properties/161099948#/,North West,3878,Apartment,2,2
https://www.rightmove.co.uk/properties/161099636#/,North West,2578,Apartment,1,1
https://www.rightmove.co.uk/properties/161099633#/,North West,2578,Apartment,1,1
https://www.rightmove.co.uk/properties/160421540#/,North West,1850,Flat,1,1
https://www.rightmove.co.uk/properties/161099483#/,North West,2300,Flat,2,1
https://www.rightmove.co.uk/properties/161099054#/,North West,4900,Maisonette,5,1
https://www.rightmove.co.uk/properties/161191874#/,North West,3298,Apartment,2,2
https://www.rightmove.co.uk/properties/158682164#/,North West,2300,Apartment,2,2
https://www.rightmove.co.uk/properties/161098853#/,North West,1096,Studio,,1
https://www.rightmove.co.uk/properties/161098262#/,North West,2300,Flat,1,1
https://www.rightmove.co.uk/properties/161097548#/,North West,2170,Flat,2,1
https://www.rightmove.co.uk/properties/159691394#/,North West,1700,Flat,2,1
https://www.rightmove.co.uk/properties/161097266#/,North West,1170,Flat,,1
https://www.rightmove.co.uk/properties/161097257#/,North West,2275,Flat,1,1
https://www.rightmove.co.uk/properties/159271115#/,North West,2999,Flat,3,
https://www.rightmove.co.uk/properties/161097230#/,North West,1550,Flat,1,1
https://www.rightmove.co.uk/properties/136489856#/,North West,2708,Flat,3,
https://www.rightmove.co.uk/properties/161097134#/,North West,2350,Flat,1,1
https://www.rightmove.co.uk/properties/161096510#/,North West,2700,Flat,2,1
https://www.rightmove.co.uk/properties/161096513#/,North West,1950,Flat,2,1
https://www.rightmove.co.uk/properties/161096444#/,North West,3500,Flat,2,2
https://www.rightmove.co.uk/properties/160786550#/,North West,5092,Apartment,2,2
https://www.rightmove.co.uk/properties/161096126#/,North West,7497,Apartment,3,2
https://www.rightmove.co.uk/properties/161095526#/,North West,1500,Flat,1,1
https://www.rightmove.co.uk/properties/161095430#/,North West,1730,Flat,1,1
https://www.rightmove.co.uk/properties/161095448#/,North West,2600,Flat,3,1
https://www.rightmove.co.uk/properties/161095337#/,North West,2300,Flat,1,1
https://www.rightmove.co.uk/properties/160224845#/,North West,2750,Flat,2,2
https://www.rightmove.co.uk/properties/160013072#/,North West,2300,Flat,3,1
https://www.rightmove.co.uk/properties/161095103#/,North West,1200,Studio,,1
https://www.rightmove.co.uk/properties/161095067#/,North West,4000,Flat,3,2
https://www.rightmove.co.uk/properties/160966640#/,North West,7725,Apartment,2,2
https://www.rightmove.co.uk/properties/161095055#/,North West,4750,Flat,4,1
https://www.rightmove.co.uk/properties/161094740#/,North West,2600,Apartment,2,1
https://www.rightmove.co.uk/properties/161094746#/,North West,4420,Apartment,3,2
https://www.rightmove.co.uk/properties/161094686#/,North West,2817,Apartment,1,1
https://www.rightmove.co.uk/properties/160306928#/,North West,1400,Maisonette,1,1
https://www.rightmove.co.uk/properties/159997178#/,North West,1750,Penthouse,1,1
https://www.rightmove.co.uk/properties/161094323#/,North West,1650,Flat,2,1
https://www.rightmove.co.uk/properties/127587575#/,North West,1300,Flat,,1
https://www.rightmove.co.uk/properties/161094227#/,North West,2650,Apartment,2,1
https://www.rightmove.co.uk/properties/161093282#/,North West,1400,Flat,1,1
https://www.rightmove.co.uk/properties/161093063#/,North West,7497,Apartment,2,1
https://www.rightmove.co.uk/properties/161092868#/,North West,2450,Apartment,2,1
https://www.rightmove.co.uk/properties/161092277#/,North West,3250,Flat,2,1
https://www.rightmove.co.uk/properties/161092025#/,North West,3400,Apartment,3,2
https://www.rightmove.co.uk/properties/161091944#/,North West,1900,Apartment,2,1
https://www.rightmove.co.uk/properties/161091722#/,North West,1750,Apartment,,
https://www.rightmove.co.uk/properties/161091509#/,North West,2800,Flat,2,1
https://www.rightmove.co.uk/properties/161091155#/,North West,4397,Flat,4,2
https://www.rightmove.co.uk/properties/161090468#/,North West,2700,Flat,2,2
https://www.rightmove.co.uk/properties/161090384#/,North West,1300,Apartment,,1
https://www.rightmove.co.uk/properties/161090363#/,North West,5650,Apartment,3,3
https://www.rightmove.co.uk/properties/161090348#/,North West,3040,Apartment,1,1
https://www.rightmove.co.uk/properties/160673327#/,North West,1775,Flat,2,1
https://www.rightmove.co.uk/properties/161089307#/,North West,1750,Apartment,1,1
https://www.rightmove.co.uk/properties/161027348#/,North West,1500,Ground Flat,,1
https://www.rightmove.co.uk/properties/161089205#/,North West,5200,Apartment,2,2
https://www.rightmove.co.uk/properties/161089163#/,North West,3250,Flat,2,2
https://www.rightmove.co.uk/properties/159400853#/,North West,2000,Flat,2,2
https://www.rightmove.co.uk/properties/160496702#/,North West,2500,Studio,,1
https://www.rightmove.co.uk/properties/161088629#/,North West,2100,Apartment,2,1
https://www.rightmove.co.uk/properties/159706724#/,North West,1400,Flat,1,1
https://www.rightmove.co.uk/properties/161087606#/,North West,3900,Flat,1,1
https://www.rightmove.co.uk/properties/161087519#/,North West,1750,Apartment,1,1
https://www.rightmove.co.uk/properties/161087468#/,North West,3350,Flat,2,1
https://www.rightmove.co.uk/properties/153518546#/,North West,3000,Penthouse,5,3
https://www.rightmove.co.uk/properties/161087207#/,North West,4008,Apartment,2,2
https://www.rightmove.co.uk/properties/161086190#/,North West,3800,Apartment,2,
https://www.rightmove.co.uk/properties/161086835#/,North West,1285,Studio,,1
https://www.rightmove.co.uk/properties/161086499#/,North West,1500,Studio,,1
https://www.rightmove.co.uk/properties/161086484#/,North West,2379,Flat,1,1
https://www.rightmove.co.uk/properties/161086343#/,North West,2275,Apartment,1,1
https://www.rightmove.co.uk/properties/161047379#/,North West,2000,Flat,2,1
https://www.rightmove.co.uk/properties/159177008#/,North West,1700,Flat,1,1
https://www.rightmove.co.uk/properties/161085941#/,North West,1800,Flat,1,1
https://www.rightmove.co.uk/properties/161085797#/,North West,2275,Flat,2,1
https://www.rightmove.co.uk/properties/161085740#/,North West,3000,Apartment,2,2
https://www.rightmove.co.uk/properties/161085092#/,North West,3142,Apartment,3,2
https://www.rightmove.co.uk/properties/161085086#/,North West,1350,Flat,1,1
https://www.rightmove.co.uk/properties/161084708#/,North West,1150,Flat Share,,1
https://www.rightmove.co.uk/properties/161150414#/,North West,6145,Flat,2,2
https://www.rightmove.co.uk/properties/160773107#/,North West,1750,Flat,2,1
https://www.rightmove.co.uk/properties/161084123#/,North West,2795,Flat,2,1
https://www.rightmove.co.uk/properties/161083997#/,North West,2665,Flat,2,
https://www.rightmove.co.uk/properties/161083958#/,North West,4250,Apartment,3,2
https://www.rightmove.co.uk/properties/161083943#/,North West,1695,Apartment,2,1
https://www.rightmove.co.uk/properties/161083823#/,North West,1249,Studio,,1
https://www.rightmove.co.uk/properties/87122766#/,North West,1582,Flat,,
https://www.rightmove.co.uk/properties/159345209#/,North West,2395,Flat,2,1
https://www.rightmove.co.uk/properties/161083337#/,North West,2000,Apartment,2,2
https://www.rightmove.co.uk/properties/161082956#/,North West,1600,Apartment,1,1
https://www.rightmove.co.uk/properties/161082926#/,North West,2750,Apartment,2,2
https://www.rightmove.co.uk/properties/161082842#/,North West,1500,Studio,,1
https://www.rightmove.co.uk/properties/161082791#/,North West,3335,Apartment,3,2
https://www.rightmove.co.uk/properties/161082740#/,North West,5000,Flat,3,2
https://www.rightmove.co.uk/properties/161082752#/,North West,2334,Apartment,1,1
https://www.rightmove.co.uk/properties/161082650#/,North West,2556,Apartment,2,2
https://www.rightmove.co.uk/properties/161082587#/,North West,2350,Apartment,1,1
https://www.rightmove.co.uk/properties/161081471#/,North West,2999,Apartment,2,1
https://www.rightmove.co.uk/properties/161081396#/,North West,3500,Flat,3,2
https://www.rightmove.co.uk/properties/161081315#/,North West,1950,Flat,3,1
https://www.rightmove.co.uk/properties/161081297#/,North West,1249,Studio,,1
https://www.rightmove.co.uk/properties/161080463#/,North West,2700,Flat,2,2
https://www.rightmove.co.uk/properties/161080364#/,North West,3300,Apartment,4,4
https://www.rightmove.co.uk/properties/161080235#/,North West,2200,Flat,3,1
https://www.rightmove.co.uk/properties/161052254#/,North West,1934,Studio,,1
https://www.rightmove.co.uk/properties/161079821#/,North West,1900,Flat,2,1
https://www.rightmove.co.uk/properties/161079785#/,North West,2200,Flat,3,2
https://www.rightmove.co.uk/properties/161079779#/,North West,1150,Studio,,1
https://www.rightmove.co.uk/properties/161079734#/,North West,1800,Flat,1,1
https://www.rightmove.co.uk/properties/160498022#/,North West,1250,Apartment,,1
https://www.rightmove.co.uk/properties/161078909#/,North West,1450,Apartment,1,1
https://www.rightmove.co.uk/properties/161078870#/,North West,1300,Apartment,,1
https://www.rightmove.co.uk/properties/161077769#/,North West,2400,Flat,2,2
https://www.rightmove.co.uk/properties/161077523#/,North West,1650,Apartment,1,1
https://www.rightmove.co.uk/properties/161077520#/,North West,1550,Apartment,1,1
https://www.rightmove.co.uk/properties/161077283#/,North West,1800,Maisonette,2,1
https://www.rightmove.co.uk/properties/161077208#/,North West,3900,Flat,1,1
https://www.rightmove.co.uk/properties/160683689#/,North West,1940,Flat,1,1
https://www.rightmove.co.uk/properties/161076644#/,North West,1950,House,1,1
https://www.rightmove.co.uk/properties/161076083#/,North West,1400,Flat,1,1
https://www.rightmove.co.uk/properties/160753673#/,North West,2350,Flat,2,1
https://www.rightmove.co.uk/properties/160171163#/,North West,1250,Studio,,1
https://www.rightmove.co.uk/properties/160651760#/,North West,1595,Studio,,
https://www.rightmove.co.uk/properties/158976107#/,North West,1200,Studio,,1
https://www.rightmove.co.uk/properties/161074190#/,North West,3300,Flat,2,2
https://www.rightmove.co.uk/properties/161074538#/,North West,10000,Flat,4,3
https://www.rightmove.co.uk/properties/86496195#/,North West,1650,Studio,,1
https://www.rightmove.co.uk/properties/161074184#/,North West,2816,Flat,2,1
https://www.rightmove.co.uk/properties/161074046#/,North West,3100,Apartment,2,1
https://www.rightmove.co.uk/properties/160710251#/,North West,3575,Apartment,2,1
https://www.rightmove.co.uk/properties/161074043#/,North West,6998,Flat,3,3
https://www.rightmove.co.uk/properties/161073782#/,North West,900,Flat,,
https://www.rightmove.co.uk/properties/161073923#/,North West,1846,Flat,2,1
https://www.rightmove.co.uk/properties/161073899#/,North West,1350,Studio,,1
https://www.rightmove.co.uk/properties/161072948#/,North West,1550,Apartment,1,1
https://www.rightmove.co.uk/properties/161072594#/,North West,1200,Studio,,1
